lat,lon,model,snw_trend_pct
67.0,157.0,ACCESS-CM2_r1i1p1f1,0.28409014375935454
67.0,157.0,ACCESS-ESM1-5_r1i1p1f1,1.0845774764874279
67.0,157.0,BCC-CSM2-MR_r1i1p1f1,0.2106136804206763
67.0,157.0,CNRM-CM6-1_r1i1p1f2,0.030553718765437214
67.0,157.0,CanESM5_r1i1p1f1,0.23931571289261638
67.0,157.0,GFDL-CM4_r1i1p1f1,0.8480275799621803
67.0,157.0,GFDL-ESM4_r1i1p1f1,0.7287154545099788
67.0,157.0,IPSL-CM6A-LR_r1i1p1f1,0.8637935084038094
67.0,157.0,MIROC6_r1i1p1f1,-0.28637921430743307
67.0,157.0,MRI-ESM2-0_r1i1p1f1,0.5654767726423563
67.0,157.0,NorESM2-LM_r1i1p1f1,0.4299312613607439
67.0,159.0,ACCESS-CM2_r1i1p1f1,0.10460966784841252
67.0,159.0,ACCESS-ESM1-5_r1i1p1f1,1.2094062482652066
67.0,159.0,BCC-CSM2-MR_r1i1p1f1,0.15178425125311465
67.0,159.0,CNRM-CM6-1_r1i1p1f2,-0.0681473229623954
67.0,159.0,CanESM5_r1i1p1f1,0.13630505792390554
67.0,159.0,GFDL-CM4_r1i1p1f1,0.8595017909096704
67.0,159.0,GFDL-ESM4_r1i1p1f1,0.3272524805090495
67.0,159.0,IPSL-CM6A-LR_r1i1p1f1,0.9117767102142638
67.0,159.0,MIROC6_r1i1p1f1,-0.21927105247079326
67.0,159.0,MRI-ESM2-0_r1i1p1f1,0.8175441156455799
67.0,159.0,NorESM2-LM_r1i1p1f1,0.5358732494725772
67.0,161.0,ACCESS-CM2_r1i1p1f1,-0.10614980662148578
67.0,161.0,ACCESS-ESM1-5_r1i1p1f1,1.182131928497715
67.0,161.0,BCC-CSM2-MR_r1i1p1f1,0.1999247993709401
67.0,161.0,CNRM-CM6-1_r1i1p1f2,0.07197341535266469
67.0,161.0,CanESM5_r1i1p1f1,0.021423560984980387
67.0,161.0,GFDL-CM4_r1i1p1f1,1.021155077186305
67.0,161.0,GFDL-ESM4_r1i1p1f1,0.1823730306473886
67.0,161.0,IPSL-CM6A-LR_r1i1p1f1,0.9257289759284657
67.0,161.0,MIROC6_r1i1p1f1,-0.33105552809656197
67.0,161.0,MRI-ESM2-0_r1i1p1f1,0.81777411710427
67.0,161.0,NorESM2-LM_r1i1p1f1,0.5844858845731519
67.0,163.0,ACCESS-CM2_r1i1p1f1,-0.17419044728026103
67.0,163.0,ACCESS-ESM1-5_r1i1p1f1,1.1809365719169844
67.0,163.0,BCC-CSM2-MR_r1i1p1f1,0.2611697774520927
67.0,163.0,CNRM-CM6-1_r1i1p1f2,0.24935990012863804
67.0,163.0,CanESM5_r1i1p1f1,-0.008541636056268643
67.0,163.0,GFDL-CM4_r1i1p1f1,0.9046679514054494
67.0,163.0,GFDL-ESM4_r1i1p1f1,0.04255103556372208
67.0,163.0,IPSL-CM6A-LR_r1i1p1f1,0.8375628955131355
67.0,163.0,MIROC6_r1i1p1f1,-0.09848079018954967
67.0,163.0,MRI-ESM2-0_r1i1p1f1,0.6767692443371207
67.0,163.0,NorESM2-LM_r1i1p1f1,0.42199990947287
67.0,165.0,ACCESS-CM2_r1i1p1f1,-0.1547621264216344
67.0,165.0,ACCESS-ESM1-5_r1i1p1f1,1.2232208514430567
67.0,165.0,BCC-CSM2-MR_r1i1p1f1,0.2790228568841331
67.0,165.0,CNRM-CM6-1_r1i1p1f2,0.15122051913322251
67.0,165.0,CanESM5_r1i1p1f1,-0.056677223448252136
67.0,165.0,GFDL-CM4_r1i1p1f1,0.7499636760147871
67.0,165.0,GFDL-ESM4_r1i1p1f1,0.06809503459247028
67.0,165.0,IPSL-CM6A-LR_r1i1p1f1,0.5908670346711598
67.0,165.0,MIROC6_r1i1p1f1,-0.04832368399669652
67.0,165.0,MRI-ESM2-0_r1i1p1f1,0.519836356748467
67.0,165.0,NorESM2-LM_r1i1p1f1,0.26047027014237506
67.0,167.0,ACCESS-CM2_r1i1p1f1,0.011201714851927195
67.0,167.0,ACCESS-ESM1-5_r1i1p1f1,1.2846890981146155
67.0,167.0,BCC-CSM2-MR_r1i1p1f1,0.19394565879187733
67.0,167.0,CNRM-CM6-1_r1i1p1f2,0.12243053079390817
67.0,167.0,CanESM5_r1i1p1f1,-0.05135286068130392
67.0,167.0,GFDL-CM4_r1i1p1f1,0.5984159454222762
67.0,167.0,GFDL-ESM4_r1i1p1f1,0.21055310142096298
67.0,167.0,IPSL-CM6A-LR_r1i1p1f1,0.8610313599251125
67.0,167.0,MIROC6_r1i1p1f1,-0.13186596117146565
67.0,167.0,MRI-ESM2-0_r1i1p1f1,0.51392066096103
67.0,167.0,NorESM2-LM_r1i1p1f1,0.34059217758456034
67.0,169.0,ACCESS-CM2_r1i1p1f1,0.04148273413898914
67.0,169.0,ACCESS-ESM1-5_r1i1p1f1,1.278092561739899
67.0,169.0,BCC-CSM2-MR_r1i1p1f1,0.16398739074460708
67.0,169.0,CNRM-CM6-1_r1i1p1f2,-0.08619628952308507
67.0,169.0,CanESM5_r1i1p1f1,-0.09499002661207906
67.0,169.0,GFDL-CM4_r1i1p1f1,0.6768356660958058
67.0,169.0,GFDL-ESM4_r1i1p1f1,0.4515485397886845
67.0,169.0,IPSL-CM6A-LR_r1i1p1f1,1.0394274223774873
67.0,169.0,MIROC6_r1i1p1f1,-0.1659967249097779
67.0,169.0,MRI-ESM2-0_r1i1p1f1,0.5730156478144137
67.0,169.0,NorESM2-LM_r1i1p1f1,0.23057567133493645
67.0,171.0,ACCESS-CM2_r1i1p1f1,-0.06706090290853621
67.0,171.0,ACCESS-ESM1-5_r1i1p1f1,1.26625955231634
67.0,171.0,BCC-CSM2-MR_r1i1p1f1,0.10963196938991229
67.0,171.0,CNRM-CM6-1_r1i1p1f2,-0.0691478580786619
67.0,171.0,CanESM5_r1i1p1f1,0.002984096234440744
67.0,171.0,GFDL-CM4_r1i1p1f1,0.8301205857445826
67.0,171.0,GFDL-ESM4_r1i1p1f1,0.2615439355292448
67.0,171.0,IPSL-CM6A-LR_r1i1p1f1,1.12991894131837
67.0,171.0,MIROC6_r1i1p1f1,-0.20704503384597026
67.0,171.0,MRI-ESM2-0_r1i1p1f1,0.5843681589454144
67.0,171.0,NorESM2-LM_r1i1p1f1,0.07201593201155554
67.0,173.0,ACCESS-CM2_r1i1p1f1,-0.1389469354821434
67.0,173.0,ACCESS-ESM1-5_r1i1p1f1,1.1535596193021034
67.0,173.0,BCC-CSM2-MR_r1i1p1f1,0.13592827693784174
67.0,173.0,CNRM-CM6-1_r1i1p1f2,0.053421998487044826
67.0,173.0,CanESM5_r1i1p1f1,0.02899723178030534
67.0,173.0,GFDL-CM4_r1i1p1f1,0.9395961023097656
67.0,173.0,GFDL-ESM4_r1i1p1f1,0.18646681086151481
67.0,173.0,IPSL-CM6A-LR_r1i1p1f1,1.1079553043250416
67.0,173.0,MIROC6_r1i1p1f1,-0.26094702292048993
67.0,173.0,MRI-ESM2-0_r1i1p1f1,0.5677736092533477
67.0,173.0,NorESM2-LM_r1i1p1f1,0.05638726759501927
67.0,175.0,ACCESS-CM2_r1i1p1f1,-0.17152396094338276
67.0,175.0,ACCESS-ESM1-5_r1i1p1f1,1.0908859908993707
67.0,175.0,BCC-CSM2-MR_r1i1p1f1,0.1780961524160783
67.0,175.0,CNRM-CM6-1_r1i1p1f2,0.0955989426198274
67.0,175.0,CanESM5_r1i1p1f1,-0.009025916306872514
67.0,175.0,GFDL-CM4_r1i1p1f1,1.0020354648290275
67.0,175.0,GFDL-ESM4_r1i1p1f1,0.3192635319105259
67.0,175.0,IPSL-CM6A-LR_r1i1p1f1,1.2784485470486389
67.0,175.0,MIROC6_r1i1p1f1,-0.1731126162029168
67.0,175.0,MRI-ESM2-0_r1i1p1f1,0.554692466332772
67.0,175.0,NorESM2-LM_r1i1p1f1,0.14385746801080468
67.0,177.0,ACCESS-CM2_r1i1p1f1,-0.3047833059379811
67.0,177.0,ACCESS-ESM1-5_r1i1p1f1,0.9674739907602996
67.0,177.0,BCC-CSM2-MR_r1i1p1f1,0.21866233700929666
67.0,177.0,CNRM-CM6-1_r1i1p1f2,0.18596115976621508
67.0,177.0,CanESM5_r1i1p1f1,0.09339601599501912
67.0,177.0,GFDL-CM4_r1i1p1f1,1.1070301247357883
67.0,177.0,GFDL-ESM4_r1i1p1f1,0.40720035987950226
67.0,177.0,IPSL-CM6A-LR_r1i1p1f1,1.3499029189797749
67.0,177.0,MIROC6_r1i1p1f1,-0.24339998584944278
67.0,177.0,MRI-ESM2-0_r1i1p1f1,0.5047810694395535
67.0,177.0,NorESM2-LM_r1i1p1f1,-0.031062597898192913
69.0,-161.0,ACCESS-CM2_r1i1p1f1,0.3380496462345145
69.0,-161.0,ACCESS-ESM1-5_r1i1p1f1,-0.033002153795040734
69.0,-161.0,BCC-CSM2-MR_r1i1p1f1,-0.03825603292757514
69.0,-161.0,CNRM-CM6-1_r1i1p1f2,0.5378831746298282
69.0,-161.0,CanESM5_r1i1p1f1,-0.24062324110773298
69.0,-161.0,GFDL-CM4_r1i1p1f1,0.2891473046594672
69.0,-161.0,GFDL-ESM4_r1i1p1f1,-0.31969103475348737
69.0,-161.0,IPSL-CM6A-LR_r1i1p1f1,0.2467498339447224
69.0,-161.0,MIROC6_r1i1p1f1,0.5212985108052346
69.0,-161.0,MRI-ESM2-0_r1i1p1f1,0.5560942841288173
69.0,-161.0,NorESM2-LM_r1i1p1f1,0.2624568032798583
69.0,-159.0,ACCESS-CM2_r1i1p1f1,0.39999625863950444
69.0,-159.0,ACCESS-ESM1-5_r1i1p1f1,-0.08116076372817083
69.0,-159.0,BCC-CSM2-MR_r1i1p1f1,-0.05736286141928248
69.0,-159.0,CNRM-CM6-1_r1i1p1f2,0.3317547165138726
69.0,-159.0,CanESM5_r1i1p1f1,-0.11774898058434521
69.0,-159.0,GFDL-CM4_r1i1p1f1,0.23036506261617265
69.0,-159.0,GFDL-ESM4_r1i1p1f1,-0.3967958101441368
69.0,-159.0,IPSL-CM6A-LR_r1i1p1f1,0.23824529329051133
69.0,-159.0,MIROC6_r1i1p1f1,0.4952970978931127
69.0,-159.0,MRI-ESM2-0_r1i1p1f1,0.3831168428993953
69.0,-159.0,NorESM2-LM_r1i1p1f1,0.23321373251093855
69.0,-157.0,ACCESS-CM2_r1i1p1f1,0.40262277698744686
69.0,-157.0,ACCESS-ESM1-5_r1i1p1f1,-0.08232755019466456
69.0,-157.0,BCC-CSM2-MR_r1i1p1f1,-0.09465123694724718
69.0,-157.0,CNRM-CM6-1_r1i1p1f2,0.1655443546262881
69.0,-157.0,CanESM5_r1i1p1f1,0.04686397524023241
69.0,-157.0,GFDL-CM4_r1i1p1f1,0.1211489118476661
69.0,-157.0,GFDL-ESM4_r1i1p1f1,-0.4612184510315165
69.0,-157.0,IPSL-CM6A-LR_r1i1p1f1,0.21816690916392767
69.0,-157.0,MIROC6_r1i1p1f1,0.4342412627660086
69.0,-157.0,MRI-ESM2-0_r1i1p1f1,0.30450095996144616
69.0,-157.0,NorESM2-LM_r1i1p1f1,0.16349076894898054
69.0,-155.0,ACCESS-CM2_r1i1p1f1,0.26016189605622375
69.0,-155.0,ACCESS-ESM1-5_r1i1p1f1,-0.18878727701546885
69.0,-155.0,BCC-CSM2-MR_r1i1p1f1,0.006076755046962874
69.0,-155.0,CNRM-CM6-1_r1i1p1f2,0.11535664735615564
69.0,-155.0,CanESM5_r1i1p1f1,0.25018464450452493
69.0,-155.0,GFDL-CM4_r1i1p1f1,0.1773685308555996
69.0,-155.0,GFDL-ESM4_r1i1p1f1,-0.378105389867715
69.0,-155.0,IPSL-CM6A-LR_r1i1p1f1,0.16012480773313092
69.0,-155.0,MIROC6_r1i1p1f1,0.33318785897041087
69.0,-155.0,MRI-ESM2-0_r1i1p1f1,0.31466019307574417
69.0,-155.0,NorESM2-LM_r1i1p1f1,0.011696568687725504
69.0,-153.0,ACCESS-CM2_r1i1p1f1,0.20880470743434928
69.0,-153.0,ACCESS-ESM1-5_r1i1p1f1,-0.12897545220506282
69.0,-153.0,BCC-CSM2-MR_r1i1p1f1,0.021906421134152906
69.0,-153.0,CNRM-CM6-1_r1i1p1f2,0.09189889657222246
69.0,-153.0,CanESM5_r1i1p1f1,0.2931667645040926
69.0,-153.0,GFDL-CM4_r1i1p1f1,0.1910404464063259
69.0,-153.0,GFDL-ESM4_r1i1p1f1,-0.3670429631814808
69.0,-153.0,IPSL-CM6A-LR_r1i1p1f1,0.02460438208509887
69.0,-153.0,MIROC6_r1i1p1f1,0.2892470214631221
69.0,-153.0,MRI-ESM2-0_r1i1p1f1,0.32032338921701525
69.0,-153.0,NorESM2-LM_r1i1p1f1,-0.11796380163164888
69.0,-151.0,ACCESS-CM2_r1i1p1f1,0.16498552503838274
69.0,-151.0,ACCESS-ESM1-5_r1i1p1f1,-0.1827975373320903
69.0,-151.0,BCC-CSM2-MR_r1i1p1f1,-0.04840579758483254
69.0,-151.0,CNRM-CM6-1_r1i1p1f2,0.08005664375185488
69.0,-151.0,CanESM5_r1i1p1f1,0.42101784966477723
69.0,-151.0,GFDL-CM4_r1i1p1f1,0.3120651996458312
69.0,-151.0,GFDL-ESM4_r1i1p1f1,-0.5211080887651511
69.0,-151.0,IPSL-CM6A-LR_r1i1p1f1,0.11300352488568949
69.0,-151.0,MIROC6_r1i1p1f1,0.26916326416558783
69.0,-151.0,MRI-ESM2-0_r1i1p1f1,0.419476368561055
69.0,-151.0,NorESM2-LM_r1i1p1f1,-0.252710684620231
69.0,-149.0,ACCESS-CM2_r1i1p1f1,0.12092496796230934
69.0,-149.0,ACCESS-ESM1-5_r1i1p1f1,-0.245892660792461
69.0,-149.0,BCC-CSM2-MR_r1i1p1f1,0.03889620699255374
69.0,-149.0,CNRM-CM6-1_r1i1p1f2,0.1402431586868683
69.0,-149.0,CanESM5_r1i1p1f1,0.43691383614804097
69.0,-149.0,GFDL-CM4_r1i1p1f1,0.26229046701539055
69.0,-149.0,GFDL-ESM4_r1i1p1f1,-0.5140124691105942
69.0,-149.0,IPSL-CM6A-LR_r1i1p1f1,-0.13636967157759378
69.0,-149.0,MIROC6_r1i1p1f1,0.23443924935283048
69.0,-149.0,MRI-ESM2-0_r1i1p1f1,0.4930597239741092
69.0,-149.0,NorESM2-LM_r1i1p1f1,-0.3604653492430433
69.0,-147.0,ACCESS-CM2_r1i1p1f1,0.22954820375092455
69.0,-147.0,ACCESS-ESM1-5_r1i1p1f1,-0.4065672068204688
69.0,-147.0,BCC-CSM2-MR_r1i1p1f1,0.09437031552896671
69.0,-147.0,CNRM-CM6-1_r1i1p1f2,0.14307321536882397
69.0,-147.0,CanESM5_r1i1p1f1,0.38957896997142394
69.0,-147.0,GFDL-CM4_r1i1p1f1,0.28673871090889785
69.0,-147.0,GFDL-ESM4_r1i1p1f1,-0.5748273671572539
69.0,-147.0,IPSL-CM6A-LR_r1i1p1f1,-0.20935553044240626
69.0,-147.0,MIROC6_r1i1p1f1,0.17750407833928583
69.0,-147.0,MRI-ESM2-0_r1i1p1f1,0.493064896325317
69.0,-147.0,NorESM2-LM_r1i1p1f1,-0.4670180148389767
69.0,-145.0,ACCESS-CM2_r1i1p1f1,0.33098764946410125
69.0,-145.0,ACCESS-ESM1-5_r1i1p1f1,-0.45519703639250786
69.0,-145.0,BCC-CSM2-MR_r1i1p1f1,0.260328221207542
69.0,-145.0,CNRM-CM6-1_r1i1p1f2,0.0135790726210532
69.0,-145.0,CanESM5_r1i1p1f1,0.27566984002149275
69.0,-145.0,GFDL-CM4_r1i1p1f1,0.0706431526939223
69.0,-145.0,GFDL-ESM4_r1i1p1f1,-0.3744410125613403
69.0,-145.0,IPSL-CM6A-LR_r1i1p1f1,0.17745594109907492
69.0,-145.0,MIROC6_r1i1p1f1,0.25077939523585974
69.0,-145.0,MRI-ESM2-0_r1i1p1f1,0.3786261702814092
69.0,-145.0,NorESM2-LM_r1i1p1f1,-0.3568232682983451
69.0,-131.0,ACCESS-CM2_r1i1p1f1,0.6328588349468167
69.0,-131.0,ACCESS-ESM1-5_r1i1p1f1,-0.3611118340523266
69.0,-131.0,BCC-CSM2-MR_r1i1p1f1,0.08278606018333379
69.0,-131.0,CNRM-CM6-1_r1i1p1f2,0.05064251047738309
69.0,-131.0,CanESM5_r1i1p1f1,-0.5544401006696558
69.0,-131.0,GFDL-CM4_r1i1p1f1,0.23642751127781272
69.0,-131.0,GFDL-ESM4_r1i1p1f1,-0.5880519787744023
69.0,-131.0,IPSL-CM6A-LR_r1i1p1f1,0.34621636270782735
69.0,-131.0,MIROC6_r1i1p1f1,0.04877673585431973
69.0,-131.0,MRI-ESM2-0_r1i1p1f1,0.5906341152869863
69.0,-131.0,NorESM2-LM_r1i1p1f1,-0.029854091735488916
69.0,-129.0,ACCESS-CM2_r1i1p1f1,0.6572390775186147
69.0,-129.0,ACCESS-ESM1-5_r1i1p1f1,-0.24598148741546524
69.0,-129.0,BCC-CSM2-MR_r1i1p1f1,-0.1934644687306773
69.0,-129.0,CNRM-CM6-1_r1i1p1f2,0.10103407215277847
69.0,-129.0,CanESM5_r1i1p1f1,-0.4377366172931517
69.0,-129.0,GFDL-CM4_r1i1p1f1,0.2935716172122446
69.0,-129.0,GFDL-ESM4_r1i1p1f1,-0.4003551038147843
69.0,-129.0,IPSL-CM6A-LR_r1i1p1f1,0.36510437199166984
69.0,-129.0,MIROC6_r1i1p1f1,0.0952679081258901
69.0,-129.0,MRI-ESM2-0_r1i1p1f1,0.5856091787603711
69.0,-129.0,NorESM2-LM_r1i1p1f1,-0.03550646220215323
69.0,-127.0,ACCESS-CM2_r1i1p1f1,0.4902335817343493
69.0,-127.0,ACCESS-ESM1-5_r1i1p1f1,-0.2565819176716972
69.0,-127.0,BCC-CSM2-MR_r1i1p1f1,-0.39789186460009973
69.0,-127.0,CNRM-CM6-1_r1i1p1f2,0.2170898266480165
69.0,-127.0,CanESM5_r1i1p1f1,-0.4747497745894493
69.0,-127.0,GFDL-CM4_r1i1p1f1,0.2253710151083436
69.0,-127.0,GFDL-ESM4_r1i1p1f1,-0.3596648609369989
69.0,-127.0,IPSL-CM6A-LR_r1i1p1f1,0.40244345558982814
69.0,-127.0,MIROC6_r1i1p1f1,0.12636225457382796
69.0,-127.0,MRI-ESM2-0_r1i1p1f1,0.49243001235334527
69.0,-127.0,NorESM2-LM_r1i1p1f1,0.10419733330916219
69.0,-121.0,ACCESS-CM2_r1i1p1f1,0.9074210382250366
69.0,-121.0,ACCESS-ESM1-5_r1i1p1f1,0.03925798004155893
69.0,-121.0,BCC-CSM2-MR_r1i1p1f1,-0.0669201742526778
69.0,-121.0,CNRM-CM6-1_r1i1p1f2,0.4235926044179215
69.0,-121.0,CanESM5_r1i1p1f1,-0.34200033748020203
69.0,-121.0,GFDL-CM4_r1i1p1f1,0.15315714868429559
69.0,-121.0,GFDL-ESM4_r1i1p1f1,-0.18836744218187307
69.0,-121.0,IPSL-CM6A-LR_r1i1p1f1,0.2719767780618582
69.0,-121.0,MIROC6_r1i1p1f1,0.04044797884675424
69.0,-121.0,MRI-ESM2-0_r1i1p1f1,0.37449814935623793
69.0,-121.0,NorESM2-LM_r1i1p1f1,0.22733251522445191
69.0,-93.0,ACCESS-CM2_r1i1p1f1,0.21827269673916885
69.0,-93.0,ACCESS-ESM1-5_r1i1p1f1,0.11435242009838875
69.0,-93.0,BCC-CSM2-MR_r1i1p1f1,-0.5336844014245061
69.0,-93.0,CNRM-CM6-1_r1i1p1f2,0.610183188816588
69.0,-93.0,CanESM5_r1i1p1f1,-0.2705439143489537
69.0,-93.0,GFDL-CM4_r1i1p1f1,0.05298716034304672
69.0,-93.0,GFDL-ESM4_r1i1p1f1,-0.1230767132228325
69.0,-93.0,IPSL-CM6A-LR_r1i1p1f1,0.45736035040328976
69.0,-93.0,MIROC6_r1i1p1f1,0.019930510189890664
69.0,-93.0,MRI-ESM2-0_r1i1p1f1,0.3195596154700656
69.0,-93.0,NorESM2-LM_r1i1p1f1,-0.057425376831027365
69.0,-83.0,ACCESS-CM2_r1i1p1f1,0.24349813118616795
69.0,-83.0,ACCESS-ESM1-5_r1i1p1f1,-0.08421136297345287
69.0,-83.0,BCC-CSM2-MR_r1i1p1f1,-0.8541142316547249
69.0,-83.0,CNRM-CM6-1_r1i1p1f2,0.2826816428983206
69.0,-83.0,CanESM5_r1i1p1f1,-0.6922636637501693
69.0,-83.0,GFDL-CM4_r1i1p1f1,-0.22220137097275983
69.0,-83.0,GFDL-ESM4_r1i1p1f1,-0.29610381344540404
69.0,-83.0,IPSL-CM6A-LR_r1i1p1f1,0.30109280958163853
69.0,-83.0,MIROC6_r1i1p1f1,-0.2927420256121682
69.0,-83.0,MRI-ESM2-0_r1i1p1f1,0.09689481072182062
69.0,-83.0,NorESM2-LM_r1i1p1f1,-0.6186669369626329
69.0,-73.0,ACCESS-CM2_r1i1p1f1,-0.15748926663972213
69.0,-73.0,ACCESS-ESM1-5_r1i1p1f1,-1.1859356177178266
69.0,-73.0,BCC-CSM2-MR_r1i1p1f1,-1.2789916727292785
69.0,-73.0,CNRM-CM6-1_r1i1p1f2,0.18318356916876008
69.0,-73.0,CanESM5_r1i1p1f1,-0.27736417181767203
69.0,-73.0,GFDL-CM4_r1i1p1f1,0.09939173912424307
69.0,-73.0,GFDL-ESM4_r1i1p1f1,-0.5428248065638523
69.0,-73.0,IPSL-CM6A-LR_r1i1p1f1,-0.05137348599913277
69.0,-73.0,MIROC6_r1i1p1f1,-0.020753777386471876
69.0,-73.0,MRI-ESM2-0_r1i1p1f1,0.3182460310997666
69.0,-73.0,NorESM2-LM_r1i1p1f1,-0.28114893301863636
69.0,-71.0,ACCESS-CM2_r1i1p1f1,0.2846425384111899
69.0,-71.0,ACCESS-ESM1-5_r1i1p1f1,0.10627223243550624
69.0,-71.0,BCC-CSM2-MR_r1i1p1f1,-1.4121710717308762
69.0,-71.0,CNRM-CM6-1_r1i1p1f2,0.26009158096305945
69.0,-71.0,CanESM5_r1i1p1f1,-0.19062600088899853
69.0,-71.0,GFDL-CM4_r1i1p1f1,0.20748642044055787
69.0,-71.0,GFDL-ESM4_r1i1p1f1,-0.4892190910394275
69.0,-71.0,IPSL-CM6A-LR_r1i1p1f1,-0.026945363045619616
69.0,-71.0,MIROC6_r1i1p1f1,-0.07139973717764957
69.0,-71.0,MRI-ESM2-0_r1i1p1f1,0.3295499606994219
69.0,-71.0,NorESM2-LM_r1i1p1f1,-0.08301862510077304
69.0,-69.0,ACCESS-CM2_r1i1p1f1,0.736758931359205
69.0,-69.0,ACCESS-ESM1-5_r1i1p1f1,0.37948083604475263
69.0,-69.0,BCC-CSM2-MR_r1i1p1f1,-1.408711369570752
69.0,-69.0,CNRM-CM6-1_r1i1p1f2,0.07717226728686978
69.0,-69.0,CanESM5_r1i1p1f1,-0.188470305640171
69.0,-69.0,GFDL-CM4_r1i1p1f1,0.21787393489883897
69.0,-69.0,GFDL-ESM4_r1i1p1f1,-0.41808821148657305
69.0,-69.0,MIROC6_r1i1p1f1,0.02213562933354648
69.0,-69.0,MRI-ESM2-0_r1i1p1f1,0.2703800602994807
69.0,-69.0,NorESM2-LM_r1i1p1f1,-0.030742472901686278
69.0,21.0,ACCESS-CM2_r1i1p1f1,0.045770146417805066
69.0,21.0,ACCESS-ESM1-5_r1i1p1f1,0.04425618000566104
69.0,21.0,BCC-CSM2-MR_r1i1p1f1,-0.047823493650950226
69.0,21.0,CNRM-CM6-1_r1i1p1f2,0.4102979640602442
69.0,21.0,CanESM5_r1i1p1f1,-0.7015589838313344
69.0,21.0,GFDL-CM4_r1i1p1f1,-0.26698384389958185
69.0,21.0,GFDL-ESM4_r1i1p1f1,-0.21215446433059346
69.0,21.0,IPSL-CM6A-LR_r1i1p1f1,-0.08256052785902533
69.0,21.0,MIROC6_r1i1p1f1,-0.3282723596032499
69.0,21.0,MRI-ESM2-0_r1i1p1f1,-0.815369036076302
69.0,21.0,NorESM2-LM_r1i1p1f1,0.2903312924012376
69.0,23.0,ACCESS-CM2_r1i1p1f1,0.20757894419536088
69.0,23.0,ACCESS-ESM1-5_r1i1p1f1,0.24644606491174453
69.0,23.0,BCC-CSM2-MR_r1i1p1f1,-0.08582784800366577
69.0,23.0,CNRM-CM6-1_r1i1p1f2,0.4723832049740702
69.0,23.0,CanESM5_r1i1p1f1,-0.6791416755752828
69.0,23.0,GFDL-CM4_r1i1p1f1,-0.0604686612604355
69.0,23.0,GFDL-ESM4_r1i1p1f1,-0.135353965130999
69.0,23.0,IPSL-CM6A-LR_r1i1p1f1,-0.011972881858892502
69.0,23.0,MIROC6_r1i1p1f1,-0.10232740448186069
69.0,23.0,MRI-ESM2-0_r1i1p1f1,-0.6932222266861895
69.0,23.0,NorESM2-LM_r1i1p1f1,0.06707541318512886
69.0,25.0,ACCESS-CM2_r1i1p1f1,0.105189647112366
69.0,25.0,ACCESS-ESM1-5_r1i1p1f1,0.3317636190861351
69.0,25.0,BCC-CSM2-MR_r1i1p1f1,-0.08967481880484156
69.0,25.0,CNRM-CM6-1_r1i1p1f2,0.4503929254392326
69.0,25.0,CanESM5_r1i1p1f1,-0.5633906662153056
69.0,25.0,GFDL-CM4_r1i1p1f1,-0.0424800991033397
69.0,25.0,GFDL-ESM4_r1i1p1f1,0.007256536093798775
69.0,25.0,IPSL-CM6A-LR_r1i1p1f1,-0.06210170666115533
69.0,25.0,MIROC6_r1i1p1f1,-0.0010224465747836206
69.0,25.0,MRI-ESM2-0_r1i1p1f1,-0.7403073608978119
69.0,25.0,NorESM2-LM_r1i1p1f1,-0.6214056282289564
69.0,27.0,ACCESS-CM2_r1i1p1f1,0.13564472071904746
69.0,27.0,ACCESS-ESM1-5_r1i1p1f1,0.4182220583667064
69.0,27.0,BCC-CSM2-MR_r1i1p1f1,-0.18139033308953256
69.0,27.0,CNRM-CM6-1_r1i1p1f2,0.41600926096555346
69.0,27.0,CanESM5_r1i1p1f1,-0.5251070276944283
69.0,27.0,GFDL-CM4_r1i1p1f1,-0.00021212470447341366
69.0,27.0,GFDL-ESM4_r1i1p1f1,0.059779684784224484
69.0,27.0,IPSL-CM6A-LR_r1i1p1f1,-0.14290572800215443
69.0,27.0,MIROC6_r1i1p1f1,0.056476085748502894
69.0,27.0,MRI-ESM2-0_r1i1p1f1,-0.802026432936386
69.0,27.0,NorESM2-LM_r1i1p1f1,-0.6354973477221209
69.0,29.0,ACCESS-CM2_r1i1p1f1,0.13061369615491913
69.0,29.0,ACCESS-ESM1-5_r1i1p1f1,0.34882268537726246
69.0,29.0,BCC-CSM2-MR_r1i1p1f1,-0.20170401446333852
69.0,29.0,CNRM-CM6-1_r1i1p1f2,0.2268262219055261
69.0,29.0,CanESM5_r1i1p1f1,-0.3893813808363765
69.0,29.0,GFDL-CM4_r1i1p1f1,0.012316698924072608
69.0,29.0,GFDL-ESM4_r1i1p1f1,-0.043248375414968704
69.0,29.0,IPSL-CM6A-LR_r1i1p1f1,-0.13580098307435182
69.0,29.0,MIROC6_r1i1p1f1,0.05354230637556892
69.0,29.0,MRI-ESM2-0_r1i1p1f1,-0.9316366740708093
69.0,29.0,NorESM2-LM_r1i1p1f1,-0.4581898665769139
69.0,31.0,ACCESS-CM2_r1i1p1f1,0.31584681606101395
69.0,31.0,ACCESS-ESM1-5_r1i1p1f1,0.3164595534140163
69.0,31.0,BCC-CSM2-MR_r1i1p1f1,-0.253415609402458
69.0,31.0,CNRM-CM6-1_r1i1p1f2,0.11164475685603507
69.0,31.0,GFDL-CM4_r1i1p1f1,-0.13798447397767197
69.0,31.0,GFDL-ESM4_r1i1p1f1,0.004876653387588095
