product,lat,lon,swe_trend_pct
Ens. Mean,43.0,97.0,0.013904140104557473
Ens. Mean,43.0,99.0,-0.1545583310223834
Ens. Mean,43.0,101.0,-0.18583357250609273
Ens. Mean,43.0,103.0,-0.06253691906293728
Ens. Mean,43.0,105.0,-0.09903656748998654
Ens. Mean,43.0,107.0,-0.29067814393451863
Ens. Mean,43.0,109.0,-0.3573698687301555
Ens. Mean,43.0,111.0,-1.1104065558072986
Ens. Mean,43.0,113.0,-1.1799345908176357
Ens. Mean,43.0,115.0,-0.9223259628097364
Ens. Mean,43.0,117.0,-0.9542046334764052
Ens. Mean,43.0,119.0,-0.33197772414912374
Ens. Mean,43.0,121.0,0.4774126115989989
Ens. Mean,43.0,123.0,-0.029533566650584365
Ens. Mean,43.0,125.0,0.4145389175481947
Ens. Mean,43.0,127.0,0.49544600047509063
Ens. Mean,43.0,129.0,0.10024147580192071
Ens. Mean,45.0,-123.0,1.1652130550456112
Ens. Mean,45.0,-121.0,0.3087791746849273
Ens. Mean,45.0,-119.0,-0.3239193398927596
Ens. Mean,45.0,-117.0,-0.326696701752217
Ens. Mean,45.0,-115.0,-0.04768124999172525
Ens. Mean,45.0,-113.0,0.14032365868898036
Ens. Mean,45.0,-111.0,-0.2529078507264152
Ens. Mean,45.0,-109.0,-0.7135117628600491
Ens. Mean,45.0,-107.0,-0.4007583769316481
Ens. Mean,45.0,-105.0,-0.6230284621348222
Ens. Mean,45.0,-103.0,-0.6862762676727716
Ens. Mean,45.0,-101.0,-0.39872044970991627
Ens. Mean,45.0,-99.0,-0.15513147326035412
Ens. Mean,45.0,-97.0,-0.012642859629928454
Ens. Mean,45.0,-95.0,0.10182321484958987
Ens. Mean,45.0,-93.0,0.3799553691001606
Ens. Mean,45.0,-91.0,0.7166868302619649
Ens. Mean,45.0,-89.0,0.40839226518218386
Ens. Mean,45.0,-79.0,-0.2015003654366428
Ens. Mean,45.0,-77.0,-0.21158468362470845
Ens. Mean,45.0,-75.0,0.1757102048717028
Ens. Mean,45.0,-73.0,-0.1025684104369478
Ens. Mean,45.0,-71.0,0.0058532382050496155
Ens. Mean,45.0,-69.0,-0.5076607180967383
Ens. Mean,45.0,1.0,-0.3910470080575479
Ens. Mean,45.0,3.0,-0.973096565572615
Ens. Mean,45.0,5.0,-1.280707516831917
Ens. Mean,45.0,7.0,-0.436612120991472
Ens. Mean,45.0,9.0,0.14674008194521976
Ens. Mean,45.0,11.0,-0.4381319159201042
Ens. Mean,45.0,17.0,-0.9571815867271303
Ens. Mean,45.0,19.0,-0.6600829267350985
Ens. Mean,45.0,21.0,-0.7224567670049156
Ens. Mean,45.0,23.0,-1.3258287680708514
Ens. Mean,45.0,25.0,-1.2149671927559682
Ens. Mean,45.0,27.0,-1.2483692862019422
Ens. Mean,45.0,39.0,-2.131087563811657
Ens. Mean,45.0,41.0,-1.149917366117129
Ens. Mean,45.0,43.0,-1.5425200704076478
Ens. Mean,45.0,45.0,-1.5520635378509477
Ens. Mean,45.0,55.0,-1.3054328247080367
Ens. Mean,45.0,57.0,-1.536983688261777
Ens. Mean,45.0,63.0,-1.8381836002730865
Ens. Mean,45.0,65.0,-1.7222440271669506
Ens. Mean,45.0,67.0,-1.510750251706793
Ens. Mean,45.0,69.0,-1.3512716175396
Ens. Mean,45.0,71.0,-1.6810085316304004
Ens. Mean,45.0,73.0,-1.64496309063787
Ens. Mean,45.0,75.0,-1.784858412583392
Ens. Mean,45.0,77.0,-1.6541821450534875
Ens. Mean,45.0,79.0,-0.451808847505275
Ens. Mean,45.0,81.0,-0.12508980276311005
Ens. Mean,45.0,83.0,-0.4331052889014444
Ens. Mean,45.0,85.0,-0.32899603191900645
Ens. Mean,45.0,87.0,-0.35669019095307836
Ens. Mean,45.0,89.0,0.1270467517334243
